t,E,V,T,v
2017,35760.0,0.2936000000703686,316.3759746536388,0.0
2018,35880.0,0.29744000002814747,317.3698506751804,0.0
2019,36000.0,0.298976000011259,318.5888347707785,0.0
2020,36120.0,0.2395904000045036,329.4784989935826,0.0
2021,36240.0,0.21583616000180145,335.1734144008808,0.0
2022,36360.0,0.20633446400072059,338.6849386987737,0.0
2023,36480.0,0.20253378560028823,341.30015412739147,0.0
2024,36600.0,0.2010135142401153,343.5497194957872,0.0
2025,36720.0,0.20040540569604612,345.6493119609927,0.0
2026,36840.0,0.20016216227841846,347.68624698843524,0.0
2027,36960.0,0.20006486491136738,349.69566751671005,0.0
2028,37080.0,0.20002594596454695,351.6917327723068,0.0
2029,37200.0,0.20001037838581878,353.6801481323405,0.0
2030,37200.0,0.20000415135432753,353.021625808093,0.0
2031,37200.0,0.20000166054173102,352.36501351807453,0.0
2032,37200.0,0.2000006642166924,351.7103071350268,0.0
2033,37200.0,0.20000026568667698,351.0575025406099,0.0
2034,37200.0,0.2000001062746708,350.4065956253828,0.0
2035,37200.0,0.20000004250986833,349.7575927957781,0.0
2036,37200.0,0.20000001700394734,349.11047311788326,0.0
2037,37200.0,0.20000000680157895,348.4652363150379,0.0
2038,37200.0,0.2000000027206316,347.8218798326676,0.0
2039,37200.0,0.20000000108825264,347.1804002121205,0.0
2040,37320.0,0.20000000043530106,349.1813465391001,0.0
2041,37440.0,0.20000000017412042,351.17811236640387,0.0
2042,37560.0,0.2000000000696482,353.1707067654153,0.0
2043,37680.0,0.20000000002785928,355.159138765189,0.0
2044,37800.0,0.2000000000111437,357.1434173661217,0.0
2045,37920.0,0.2600000000044575,351.73700011539097,0.0
2046,38040.0,0.28400000000178305,350.41783934800696,0.0
2047,38160.0,0.29360000000071323,350.6931973214112,0.0
2048,38280.0,0.2974400000002853,351.6006665416615,0.0
2049,38400.0,0.29897600000011415,352.75977624759133,0.0
2050,38400.0,0.29959040000004566,352.2583123796341,0.0
2051,38400.0,0.2998361600000183,351.7984939832499,0.0
2052,38400.0,0.29993446400000734,351.3557383779389,0.0
2053,38400.0,0.299973785600003,350.920228741376,0.0
2054,38400.0,0.2999895142400012,350.4880435113222,0.0
2055,38400.0,0.23999580569600049,359.7314969912961,0.0
2056,38400.0,0.2159983222784002,363.1339710558716,0.0
2057,38400.0,0.2063993289113601,364.1058527368057,0.0
2058,38400.0,0.20255973156454404,364.0920183597683,0.0
2059,38400.0,0.20102389262581763,363.683098752862,0.0
2060,38400.0,0.14040955705032707,362.3404834458265,0.0
2061,38400.0,0.11616382282013082,361.00439427491835,0.0
2062,38400.0,0.10646552912805234,359.6748030364028,0.0
2063,38400.0,0.10258621165122093,358.3516816484321,0.0
2064,38400.0,0.10103448466048838,357.0350021505186,0.0
2065,38400.0,0.10041379386419536,355.7247367030105,0.0
2066,38400.0,0.10016551754567815,354.4208575865693,0.0
2067,38400.0,0.10006620701827126,353.12333720165014,0.0
2068,38400.0,0.10002648280730851,351.8321480679839,0.0
2069,38400.0,0.1000105931229234,350.5472628240619,0.0
2070,38400.0,0.10000423724916936,349.2686542266224,0.0
2071,38400.0,0.10000169489966775,347.9960291664363,0.0
2072,38400.0,0.1000006779598671,346.72936178469615,0.0
2073,38400.0,0.10000027118394685,345.46862633434745,0.0
2074,38400.0,0.10000010847357874,344.21379717960576,0.0
2075,38400.0,0.1600000433894315,333.8894115876663,0.0
2076,38400.0,0.1840000173557726,329.53202616227577,0.0
2077,38400.0,0.19360000694230906,327.45857539568345,0.0
2078,38400.0,0.19744000277692364,326.28253046895753,0.0
2079,38400.0,0.19897600111076946,325.4632410206427,0.0
2080,38400.0,0.1995904004443078,324.7868901729524,0.0
2081,38400.0,0.19983616017772313,324.16843603172595,0.0
2082,38400.0,0.19993446407108925,323.573976726964,0.0
2083,38400.0,0.1999737856284357,322.98998387575483,0.0
2084,38400.0,0.1999895142513743,322.4110559224546,0.0
2085,38520.0,0.25999580570054975,317.75904219097424,0.0
2086,38640.0,0.28399832228021993,316.7686845875719,0.0
2087,38760.0,0.293599328912088,317.20760227393004,0.0
2088,38880.0,0.2974397315648352,318.2133654614405,0.0
2089,39000.0,0.2989758926259341,319.444806450713,0.0
2090,39000.0,0.23959035705037365,318.87724843915043,0.0
2091,39000.0,0.21583614282014946,318.31113791974457,0.0
2092,39000.0,0.20633445712805978,317.74647176471166,0.0
2093,39000.0,0.20253378285122392,317.18324685302656,0.0
2094,39000.0,0.20101351314048957,316.6214600704082,0.0
2095,39000.0,0.2604054052561958,310.39581677809815,0.0
2096,39000.0,0.28416216210247836,307.7400826714296,0.0
2097,39000.0,0.29366486484099136,306.4715454043222,0.0
2098,39000.0,0.2974659459363966,305.7514332684301,0.0
2099,39000.0,0.29898637837455866,305.24983747083854,0.0
2100,39000.0,0.23959455134982346,304.71516332746876,0.0
2101,39000.0,0.2158378205399294,304.18170750472785,0.0
2102,39000.0,0.20633512821597177,303.64946737003265,0.0
2103,39000.0,0.2025340512863887,303.1184402964886,0.0
2104,39000.0,0.20101362051455549,302.5886236628774,0.0
2105,39000.0,0.2004054482058222,302.06001485364476,0.0
2106,39000.0,0.20016217928232888,301.53261125888815,0.0
2107,39000.0,0.20006487171293155,301.0064102743446,0.0
2108,39000.0,0.20002594868517262,300.4814093013785,0.0
2109,39000.0,0.20001037947406905,299.9576057469695,0.0
2110,39120.0,0.20000415178962763,302.0755499237002,0.0
2111,39240.0,0.20000166071585107,304.18898056518935,0.0
2112,39360.0,0.20000066428634045,306.297907424417,0.0
2113,39480.0,0.2000002657145362,308.40234023328867,0.0
2114,39600.0,0.2000001062858145,310.5022887026808,0.0
2115,39600.0,0.2000000425143258,309.9572188518083,0.0
2116,39600.0,0.20000001700573034,309.4134303572388,0.0
2117,39600.0,0.20000000680229213,308.8709237811266,0.0
2118,39600.0,0.20000000272091686,308.32969768332003,0.0
2119,39600.0,0.20000000108836674,307.78974982785917,0.0
2120,39600.0,0.14000000043534672,306.71240531420966,0.0
