Date,Time,GHI,DIF,GTI,flagR,SE,SA,Temperature,WS,WD
12.12.2018,10:40,459,83,818,1,26.71,-21.52,15.8,1.5,288
12.12.2018,10:55,476,84,841,1,27.71,-17.81,16.3,1.4,276
12.12.2018,11:10,492,86,865,1,28.53,-14.01,16.7,1.3,263
12.12.2018,11:25,504,86,881,1,29.16,-10.14,16.8,0.8,266
12.12.2018,11:40,511,87,891,1,29.58,-6.21,17.0,0.3,277
12.12.2018,11:55,514,87,895,1,29.80,-2.25,17.1,0.2,40
12.12.2018,12:10,516,87,897,1,29.82,1.72,17.2,0.6,68
12.12.2018,12:25,512,87,892,1,29.62,5.69,17.3,0.6,101
12.12.2018,12:40,504,86,881,1,29.23,9.62,17.4,0.8,129
12.12.2018,12:55,493,85,866,1,28.63,13.50,17.6,1.0,145
12.12.2018,13:10,478,84,844,1,27.83,17.31,17.7,1.3,154
12.12.2018,13:25,458,82,816,1,26.85,21.03,17.7,1.5,161
12.12.2018,13:40,437,80,787,1,25.69,24.65,17.8,1.6,168
12.12.2018,13:55,411,77,748,1,24.36,28.16,17.7,1.7,173
12.12.2018,14:10,384,75,710,1,22.88,31.56,17.7,1.9,178
12.12.2018,14:25,352,71,665,1,21.24,34.83,17.6,1.9,184
12.12.2018,14:40,320,68,618,1,19.47,37.99,17.5,2.0,190
12.12.2018,14:55,284,64,565,1,17.57,41.02,17.4,2.1,196
12.12.2018,15:10,246,60,508,1,15.56,43.94,17.3,2.2,202
12.12.2018,15:25,206,55,446,1,13.44,46.74,17.1,2.1,205
12.12.2018,15:40,165,48,381,1,11.22,49.44,16.8,2.0,208
12.12.2018,15:55,124,44,307,1,8.93,52.03,16.4,1.9,212
12.12.2018,16:10,84,34,236,3,6.56,54.53,15.9,1.8,216
12.12.2018,16:25,45,22,150,3,4.15,56.95,15.0,1.8,223
12.12.2018,16:40,10,10,9,3,1.77,59.29,14.1,1.7,229
12.12.2018,16:55,0,0,0,0,-0.26,61.55,13.1,1.7,236
12.12.2018,17:10,0,0,0,0,-2.87,63.75,12.3,1.7,242
12.12.2018,17:25,0,0,0,0,-6.46,65.90,12.0,1.7,244
12.12.2018,17:40,0,0,0,0,-9.32,68.00,11.9,1.6,246
12.12.2018,17:55,0,0,0,0,-12.13,70.06,11.8,1.6,249
12.12.2018,18:10,0,0,0,0,-14.96,72.09,11.8,1.6,252
12.12.2018,18:25,0,0,0,0,-17.81,74.10,11.8,1.7,267
12.12.2018,18:40,0,0,0,0,-20.70,76.09,11.8,1.9,279
12.12.2018,18:55,0,0,0,0,-23.61,78.08,11.8,2.2,289
12.12.2018,19:10,0,0,0,0,-26.55,80.08,11.8,2.6,295
12.12.2018,19:25,0,0,0,0,-29.50,82.09,11.8,2.7,298
12.12.2018,19:40,0,0,0,0,-32.47,84.14,11.7,2.7,300
12.12.2018,19:55,0,0,0,0,-35.45,86.23,11.7,2.8,302
12.12.2018,20:10,0,0,0,0,-38.43,88.39,11.6,2.8,303
12.12.2018,20:25,0,0,0,0,-41.42,90.63,11.6,2.9,305
12.12.2018,20:40,0,0,0,0,-44.41,92.98,11.6,3.1,307
12.12.2018,20:55,0,0,0,0,-47.39,95.47,11.6,3.2,309
12.12.2018,21:10,0,0,0,0,-50.36,98.14,11.6,3.3,310
12.12.2018,21:25,0,0,0,0,-53.31,101.03,11.5,3.4,311
12.12.2018,21:40,0,0,0,0,-56.23,104.22,11.3,3.4,313
12.12.2018,21:55,0,0,0,0,-59.10,107.79,11.2,3.5,314
12.12.2018,22:10,0,0,0,0,-61.92,111.84,11.1,3.6,315
12.12.2018,22:25,0,0,0,0,-64.65,116.54,11.0,3.6,315
12.12.2018,22:40,0,0,0,0,-67.25,122.08,10.9,3.6,315
12.12.2018,22:55,0,0,0,0,-69.69,128.74,10.8,3.6,315
12.12.2018,23:10,0,0,0,0,-71.89,136.83,10.7,3.6,315
12.12.2018,23:25,0,0,0,0,-73.75,146.69,10.7,3.1,306
12.12.2018,23:40,0,0,0,0,-75.13,158.50,10.7,2.7,294
12.12.2018,23:55,0,0,0,0,-75.90,171.97,10.7,2.5,278
13.12.2018,00:10,0,0,0,0,-76.02,-174.23,10.7,2.4,263
13.12.2018,00:25,0,0,0,0,-75.36,-160.51,10.6,2.4,275
13.12.2018,00:40,0,0,0,0,-74.07,-148.37,10.5,2.6,288
13.12.2018,00:55,0,0,0,0,-72.28,-138.17,10.5,2.8,299
13.12.2018,01:10,0,0,0,0,-70.12,-129.81,10.4,3.2,308
13.12.2018,01:25,0,0,0,0,-67.71,-122.95,10.4,3.1,304
13.12.2018,01:40,0,0,0,0,-65.12,-117.25,10.4,3.0,299
13.12.2018,01:55,0,0,0,0,-62.41,-112.44,10.4,3.0,295
13.12.2018,02:10,0,0,0,0,-59.60,-108.30,10.4,2.9,290
13.12.2018,02:25,0,0,0,0,-56.74,-104.67,10.4,3.1,295
13.12.2018,02:40,0,0,0,0,-53.82,-101.43,10.4,3.4,300
13.12.2018,02:55,0,0,0,0,-50.88,-98.50,10.4,3.6,304
13.12.2018,03:10,0,0,0,0,-47.91,-95.80,10.4,3.9,307
13.12.2018,03:25,0,0,0,0,-44.93,-93.29,10.4,3.8,305
13.12.2018,03:40,0,0,0,0,-41.94,-90.92,10.3,3.8,303
13.12.2018,03:55,0,0,0,0,-38.95,-88.67,10.3,3.7,301
13.12.2018,04:10,0,0,0,0,-35.97,-86.50,10.2,3.7,298
13.12.2018,04:25,0,0,0,0,-32.99,-84.41,10.2,3.7,299
13.12.2018,04:40,0,0,0,0,-30.02,-82.35,10.1,3.7,300
13.12.2018,04:55,0,0,0,0,-27.06,-80.34,10.1,3.7,301
13.12.2018,05:10,0,0,0,0,-24.13,-78.34,10.0,3.7,302
13.12.2018,05:25,0,0,0,0,-21.21,-76.35,10.0,3.9,300
13.12.2018,05:40,0,0,0,0,-18.32,-74.36,10.1,4.1,298
13.12.2018,05:55,0,0,0,0,-15.46,-72.36,10.1,4.3,297
13.12.2018,06:10,0,0,0,0,-12.62,-70.33,10.1,4.4,295
13.12.2018,06:25,0,0,0,0,-9.81,-68.28,10.0,4.2,294
13.12.2018,06:40,0,0,0,0,-6.98,-66.19,9.9,3.9,292
13.12.2018,06:55,0,0,0,0,-3.65,-64.05,9.9,3.6,290
13.12.2018,07:10,0,0,0,0,-0.53,-61.86,9.8,3.3,288
13.12.2018,07:25,3,3,2,3,1.36,-59.61,9.8,3.3,285
13.12.2018,07:40,16,16,14,3,3.72,-57.28,9.9,3.3,282
13.12.2018,07:55,32,32,29,3,6.13,-54.88,10.0,3.3,279
13.12.2018,08:10,61,52,84,1,8.50,-52.40,10.2,3.3,276
13.12.2018,08:25,53,53,49,1,10.81,-49.82,10.6,3.4,272
13.12.2018,08:40,218,123,395,1,13.03,-47.14,11.0,3.5,268
13.12.2018,08:55,17,17,15,1,15.17,-44.36,11.4,3.6,265
13.12.2018,09:10,26,26,23,1,17.19,-41.46,11.9,3.7,262
13.12.2018,09:25,310,153,515,1,19.11,-38.45,12.1,3.8,278
13.12.2018,09:40,389,148,676,1,20.90,-35.32,12.2,4.2,293
13.12.2018,09:55,265,169,382,1,22.56,-32.06,12.4,4.7,304
13.12.2018,10:10,385,137,654,1,24.07,-28.69,12.5,5.4,312
13.12.2018,10:25,461,174,765,1,25.42,-25.20,12.6,4.4,298
13.12.2018,10:40,268,178,366,1,26.61,-21.60,12.7,3.7,276
13.12.2018,10:55,516,233,811,1,27.62,-17.90,12.8,3.8,251
13.12.2018,11:10,53,53,47,1,28.44,-14.11,12.9,4.6,230
13.12.2018,11:25,56,56,50,1,29.07,-10.24,12.8,5.7,233
13.12.2018,11:40,41,41,36,1,29.50,-6.32,12.8,6.9,235
13.12.2018,11:55,148,131,157,1,29.73,-2.37,12.7,8.1,237
13.12.2018,12:10,36,36,32,1,29.75,1.60,12.6,9.2,238
13.12.2018,12:25,132,119,136,1,29.56,5.56,12.5,8.1,243
13.12.2018,12:40,550,243,867,1,29.17,9.49,12.4,7.0,248
13.12.2018,12:55,473,123,811,1,28.58,13.37,12.2,5.9,256
13.12.2018,13:10,465,116,806,1,27.79,17.18,12.1,5.0,266
13.12.2018,13:25,467,88,831,1,26.82,20.90,12.1,4.6,274
13.12.2018,13:40,443,70,804,1,25.66,24.52,12.0,4.3,282
13.12.2018,13:55,419,68,770,1,24.34,28.03,12.0,4.1,291
13.12.2018,14:10,390,66,728,1,22.86,31.42,12.0,4.1,300
13.12.2018,14:25,358,63,683,1,21.23,34.70,12.0,4.8,304
13.12.2018,14:40,324,60,634,1,19.47,37.85,12.0,5.6,306
13.12.2018,14:55,288,57,580,1,17.57,40.89,12.0,6.4,308
13.12.2018,15:10,245,59,506,1,15.56,43.81,11.9,7.2,310
13.12.2018,15:25,193,65,404,1,13.45,46.61,11.7,7.2,308
13.12.2018,15:40,142,59,297,1,11.24,49.31,11.3,7.0,307
13.12.2018,15:55,123,50,293,1,8.95,51.91,11.0,6.9,305
13.12.2018,16:10,85,34,237,3,6.59,54.41,10.6,6.8,303
13.12.2018,16:25,45,21,156,3,4.18,56.83,10.0,6.6,301
13.12.2018,16:40,11,11,10,3,1.80,59.17,9.4,6.4,299
13.12.2018,16:55,0,0,0,0,-0.24,61.43,8.9,6.2,298
13.12.2018,17:10,0,0,0,0,-2.81,63.63,8.4,6.1,295
13.12.2018,17:25,0,0,0,0,-6.42,65.78,8.4,6.4,294
13.12.2018,17:40,0,0,0,0,-9.27,67.88,8.5,6.8,293
13.12.2018,17:55,0,0,0,0,-12.08,69.94,8.7,7.1,292
13.12.2018,18:10,0,0,0,0,-14.91,71.97,8.8,7.4,292
13.12.2018,18:25,0,0,0,0,-17.77,73.98,8.8,7.1,292
13.12.2018,18:40,0,0,0,0,-20.65,75.97,8.8,6.7,293
13.12.2018,18:55,0,0,0,0,-23.56,77.96,8.7,6.4,294
13.12.2018,19:10,0,0,0,0,-26.50,79.95,8.6,6.0,295
13.12.2018,19:25,0,0,0,0,-29.45,81.96,8.5,6.1,295
13.12.2018,19:40,0,0,0,0,-32.41,84.01,8.4,6.2,294
13.12.2018,19:55,0,0,0,0,-35.39,86.10,8.3,6.3,294
13.12.2018,20:10,0,0,0,0,-38.38,88.25,8.2,6.4,293
13.12.2018,20:25,0,0,0,0,-41.37,90.48,8.0,6.4,293
13.12.2018,20:40,0,0,0,0,-44.36,92.83,7.9,6.4,293
13.12.2018,20:55,0,0,0,0,-47.34,95.31,7.7,6.3,292
13.12.2018,21:10,0,0,0,0,-50.31,97.96,7.6,6.2,292
13.12.2018,21:25,0,0,0,0,-53.26,100.85,7.5,6.0,293
13.12.2018,21:40,0,0,0,0,-56.18,104.02,7.3,5.8,294
13.12.2018,21:55,0,0,0,0,-59.06,107.56,7.2,5.6,295
13.12.2018,22:10,0,0,0,0,-61.88,111.59,7.1,5.4,297
13.12.2018,22:25,0,0,0,0,-64.61,116.26,7.0,5.3,298
13.12.2018,22:40,0,0,0,0,-67.23,121.77,6.8,5.1,299
13.12.2018,22:55,0,0,0,0,-69.67,128.38,6.7,5.0,300
13.12.2018,23:10,0,0,0,0,-71.89,136.43,6.7,4.9,302
13.12.2018,23:25,0,0,0,0,-73.76,146.25,6.6,5.0,301
13.12.2018,23:40,0,0,0,0,-75.16,158.03,6.6,5.2,301
13.12.2018,23:55,0,0,0,0,-75.95,171.51,6.6,5.4,300
14.12.2018,00:10,0,0,0,0,-76.09,-174.64,6.5,5.5,300
14.12.2018,00:25,0,0,0,0,-75.45,-160.84,6.4,5.4,302
14.12.2018,00:40,0,0,0,0,-74.17,-148.60,6.2,5.2,304
14.12.2018,00:55,0,0,0,0,-72.39,-138.34,6.1,5.1,307
14.12.2018,01:10,0,0,0,0,-70.24,-129.92,5.9,4.9,309
14.12.2018,01:25,0,0,0,0,-67.83,-123.02,5.8,5.0,310
14.12.2018,01:40,0,0,0,0,-65.24,-117.29,5.8,5.0,310
14.12.2018,01:55,0,0,0,0,-62.53,-112.47,5.7,5.0,310
14.12.2018,02:10,0,0,0,0,-59.72,-108.31,5.6,5.1,311
14.12.2018,02:25,0,0,0,0,-56.86,-104.68,5.6,5.1,311
14.12.2018,02:40,0,0,0,0,-53.94,-101.44,5.5,5.1,311
14.12.2018,02:55,0,0,0,0,-51.00,-98.50,5.4,5.1,311
14.12.2018,03:10,0,0,0,0,-48.03,-95.80,5.4,5.2,311
14.12.2018,03:25,0,0,0,0,-45.05,-93.29,5.3,5.2,312
14.12.2018,03:40,0,0,0,0,-42.06,-90.92,5.3,5.2,312
14.12.2018,03:55,0,0,0,0,-39.07,-88.67,5.2,5.2,313
14.12.2018,04:10,0,0,0,0,-36.09,-86.50,5.2,5.3,313
14.12.2018,04:25,0,0,0,0,-33.11,-84.40,5.1,5.3,314
14.12.2018,04:40,0,0,0,0,-30.14,-82.35,5.1,5.3,314
14.12.2018,04:55,0,0,0,0,-27.18,-80.34,5.0,5.3,315
14.12.2018,05:10,0,0,0,0,-24.25,-78.34,5.0,5.3,315
14.12.2018,05:25,0,0,0,0,-21.33,-76.35,5.0,5.4,311
14.12.2018,05:40,0,0,0,0,-18.44,-74.37,5.1,5.6,306
14.12.2018,05:55,0,0,0,0,-15.58,-72.36,5.1,5.7,303
14.12.2018,06:10,0,0,0,0,-12.74,-70.34,5.2,5.9,299
14.12.2018,06:25,0,0,0,0,-9.93,-68.29,5.2,5.8,303
14.12.2018,06:40,0,0,0,0,-7.11,-66.20,5.3,5.7,308
14.12.2018,06:55,0,0,0,0,-3.83,-64.07,5.3,5.6,312
14.12.2018,07:10,0,0,0,0,-0.59,-61.88,5.4,5.6,317
14.12.2018,07:25,6,6,5,3,1.26,-59.63,5.5,5.6,318
14.12.2018,07:40,40,17,154,3,3.60,-57.31,5.6,5.6,319
14.12.2018,07:55,79,27,246,3,6.01,-54.91,5.8,5.7,319
14.12.2018,08:10,122,29,338,1,8.38,-52.43,6.0,5.7,320
14.12.2018,08:25,164,34,408,1,10.69,-49.86,6.5,5.7,320
14.12.2018,08:40,205,38,473,1,12.92,-47.18,7.0,5.7,320
14.12.2018,08:55,246,42,536,1,15.05,-44.40,7.5,5.7,320
14.12.2018,09:10,285,45,594,1,17.09,-41.51,8.1,5.7,320
14.12.2018,09:25,322,48,648,1,19.00,-38.51,8.7,5.6,321
14.12.2018,09:40,356,50,697,1,20.80,-35.38,9.3,5.5,322
14.12.2018,09:55,389,53,742,1,22.46,-32.13,9.9,5.3,323
14.12.2018,10:10,417,55,782,1,23.97,-28.77,10.6,5.2,325
14.12.2018,10:25,439,57,811,1,25.33,-25.28,11.0,5.1,326
14.12.2018,10:40,457,99,809,1,26.52,-21.69,11.5,5.0,327
14.12.2018,10:55,425,140,707,1,27.53,-17.99,11.9,4.9,329
14.12.2018,11:10,362,203,537,1,28.36,-14.21,12.2,4.8,330
14.12.2018,11:25,472,133,802,1,29.00,-10.35,12.5,4.7,328
14.12.2018,11:40,467,126,796,1,29.43,-6.43,12.7,4.5,326
14.12.2018,11:55,403,166,643,1,29.67,-2.48,12.9,4.4,323
14.12.2018,12:10,450,165,729,1,29.69,1.48,13.1,4.3,321
14.12.2018,12:25,284,223,353,1,29.51,5.44,13.3,4.2,324
14.12.2018,12:40,288,237,356,1,29.13,9.37,13.4,4.0,327
14.12.2018,12:55,261,224,313,1,28.54,13.24,13.5,3.9,331
14.12.2018,13:10,214,202,226,1,27.76,17.05,13.6,3.8,335
14.12.2018,13:25,188,180,194,1,26.79,20.77,13.6,3.7,336
14.12.2018,13:40,254,196,334,1,25.64,24.39,13.7,3.6,337
14.12.2018,13:55,209,172,255,1,24.33,27.90,13.7,3.5,339
14.12.2018,14:10,347,143,583,1,22.85,31.29,13.6,3.5,340
14.12.2018,14:25,340,74,640,1,21.23,34.57,13.5,3.3,338
14.12.2018,14:40,328,55,651,1,19.47,37.73,13.3,3.0,336
14.12.2018,14:55,293,45,605,1,17.58,40.76,13.1,2.8,334
14.12.2018,15:10,255,42,549,1,15.58,43.68,13.0,2.5,330
14.12.2018,15:25,215,38,489,1,13.47,46.49,12.6,1.8,318
14.12.2018,15:40,173,34,422,1,11.26,49.19,12.3,1.2,290
14.12.2018,15:55,139,37,363,1,8.97,51.79,11.9,1.2,249
14.12.2018,16:10,90,28,270,3,6.62,54.29,11.4,1.6,222
14.12.2018,16:25,49,18,185,3,4.21,56.71,10.7,1.1,264
14.12.2018,16:40,12,12,11,3,1.83,59.05,9.9,1.5,311
14.12.2018,16:55,0,0,0,0,-0.22,61.32,9.2,2.4,330
14.12.2018,17:10,0,0,0,0,-2.73,63.52,8.5,3.4,337
14.12.2018,17:25,0,0,0,0,-6.37,65.67,8.3,2.7,318
14.12.2018,17:40,0,0,0,0,-9.23,67.77,8.2,2.5,289
14.12.2018,17:55,0,0,0,0,-12.03,69.83,8.1,2.9,263
14.12.2018,18:10,0,0,0,0,-14.86,71.86,8.0,3.7,246
14.12.2018,18:25,0,0,0,0,-17.71,73.86,7.9,3.1,265
14.12.2018,18:40,0,0,0,0,-20.60,75.85,7.7,2.9,292
14.12.2018,18:55,0,0,0,0,-23.51,77.84,7.5,3.4,315
14.12.2018,19:10,0,0,0,0,-26.44,79.83,7.3,4.3,331
14.12.2018,19:25,0,0,0,0,-29.39,81.84,7.2,4.3,331
14.12.2018,19:40,0,0,0,0,-32.36,83.88,7.0,4.3,331
14.12.2018,19:55,0,0,0,0,-35.33,85.97,6.8,4.3,330
14.12.2018,20:10,0,0,0,0,-38.32,88.11,6.7,4.3,329
14.12.2018,20:25,0,0,0,0,-41.31,90.34,6.6,4.3,327
14.12.2018,20:40,0,0,0,0,-44.30,92.68,6.5,4.3,325
14.12.2018,20:55,0,0,0,0,-47.28,95.15,6.4,4.3,324
14.12.2018,21:10,0,0,0,0,-50.25,97.80,6.3,4.4,322
14.12.2018,21:25,0,0,0,0,-53.20,100.67,6.2,4.4,322
14.12.2018,21:40,0,0,0,0,-56.13,103.82,6.2,4.3,322
14.12.2018,21:55,0,0,0,0,-59.01,107.35,6.1,4.3,322
14.12.2018,22:10,0,0,0,0,-61.83,111.36,6.1,4.2,321
14.12.2018,22:25,0,0,0,0,-64.57,116.00,6.0,3.5,310
14.12.2018,22:40,0,0,0,0,-67.19,121.47,5.9,2.9,293
14.12.2018,22:55,0,0,0,0,-69.65,128.04,5.9,2.7,271
14.12.2018,23:10,0,0,0,0,-71.87,136.05,5.9,2.9,251
14.12.2018,23:25,0,0,0,0,-73.76,145.82,5.9,2.8,267
14.12.2018,23:40,0,0,0,0,-75.18,157.57,5.9,3.0,284
14.12.2018,23:55,0,0,0,0,-76.00,171.05,5.9,3.4,298
15.12.2018,00:10,0,0,0,0,-76.15,-175.06,5.8,4.0,308
15.12.2018,00:25,0,0,0,0,-75.53,-161.18,5.8,4.0,309
15.12.2018,00:40,0,0,0,0,-74.27,-148.86,5.7,3.9,310
15.12.2018,00:55,0,0,0,0,-72.49,-138.52,5.6,3.9,310
15.12.2018,01:10,0,0,0,0,-70.35,-130.04,5.5,3.8,311
15.12.2018,01:25,0,0,0,0,-67.94,-123.10,5.5,3.8,310
15.12.2018,01:40,0,0,0,0,-65.36,-117.35,5.5,3.8,310
15.12.2018,01:55,0,0,0,0,-62.64,-112.51,5.5,3.8,310
15.12.2018,02:10,0,0,0,0,-59.84,-108.34,5.5,3.8,309
15.12.2018,02:25,0,0,0,0,-56.97,-104.70,5.5,3.8,310
15.12.2018,02:40,0,0,0,0,-54.06,-101.45,5.5,3.8,310
15.12.2018,02:55,0,0,0,0,-51.12,-98.51,5.4,3.8,311
15.12.2018,03:10,0,0,0,0,-48.15,-95.81,5.4,3.8,311
15.12.2018,03:25,0,0,0,0,-45.17,-93.30,5.4,3.9,313
15.12.2018,03:40,0,0,0,0,-42.18,-90.93,5.4,4.0,315
15.12.2018,03:55,0,0,0,0,-39.19,-88.68,5.4,4.1,317
15.12.2018,04:10,0,0,0,0,-36.20,-86.51,5.4,4.2,318
15.12.2018,04:25,0,0,0,0,-33.22,-84.41,5.4,3.6,311
15.12.2018,04:40,0,0,0,0,-30.26,-82.36,5.4,3.2,301
15.12.2018,04:55,0,0,0,0,-27.30,-80.35,5.4,2.8,289
15.12.2018,05:10,0,0,0,0,-24.36,-78.35,5.4,2.7,275
15.12.2018,05:25,0,0,0,0,-21.45,-76.37,5.4,2.9,286
15.12.2018,05:40,0,0,0,0,-18.56,-74.38,5.5,3.2,297
15.12.2018,05:55,0,0,0,0,-15.69,-72.38,5.5,3.6,305
15.12.2018,06:10,0,0,0,0,-12.86,-70.36,5.5,4.0,311
15.12.2018,06:25,0,0,0,0,-10.05,-68.31,5.5,3.3,300
15.12.2018,06:40,0,0,0,0,-7.23,-66.22,5.5,2.8,282
15.12.2018,06:55,0,0,0,0,-4.00,-64.09,5.6,2.7,260
15.12.2018,07:10,0,0,0,0,-0.65,-61.91,5.6,2.9,240
15.12.2018,07:25,5,5,4,3,1.16,-59.66,5.9,2.7,254
15.12.2018,07:40,36,16,139,3,3.50,-57.34,6.1,2.6,271
15.12.2018,07:55,74,27,229,3,5.90,-54.95,6.5,2.8,288
15.12.2018,08:10,114,36,300,1,8.27,-52.47,6.9,3.2,301
15.12.2018,08:25,155,36,380,1,10.58,-49.90,7.6,3.3,304
15.12.2018,08:40,193,42,438,1,12.81,-47.23,8.4,3.5,306
15.12.2018,08:55,236,45,508,1,14.95,-44.46,9.2,3.6,307
15.12.2018,09:10,273,48,566,1,16.98,-41.57,10.0,3.7,308
15.12.2018,09:25,312,52,625,1,18.90,-38.57,10.8,3.4,303
15.12.2018,09:40,345,54,673,1,20.70,-35.45,11.5,3.2,297
15.12.2018,09:55,372,57,708,1,22.36,-32.21,12.1,3.0,290
15.12.2018,10:10,401,59,749,1,23.88,-28.85,12.8,2.8,284
15.12.2018,10:25,428,61,789,1,25.24,-25.37,13.4,3.1,300
15.12.2018,10:40,449,63,817,1,26.43,-21.78,13.9,3.6,313
15.12.2018,10:55,462,66,832,1,27.45,-18.09,14.4,4.2,322
15.12.2018,11:10,484,65,866,1,28.29,-14.31,14.9,4.9,328
15.12.2018,11:25,494,66,880,1,28.93,-10.46,15.2,4.0,319
15.12.2018,11:40,502,67,890,1,29.37,-6.55,15.6,3.2,305
15.12.2018,11:55,501,69,885,1,29.61,-2.60,15.9,2.7,284
15.12.2018,12:10,507,67,897,1,29.64,1.36,16.1,2.7,260
15.12.2018,12:25,505,67,894,1,29.47,5.31,16.4,2.6,263
15.12.2018,12:40,498,66,884,1,29.09,9.24,16.7,2.5,267
15.12.2018,12:55,487,65,870,1,28.51,13.11,17.0,2.4,271
15.12.2018,13:10,472,65,848,1,27.73,16.92,17.3,2.3,276
15.12.2018,13:25,454,63,824,1,26.77,20.64,17.4,2.2,270
15.12.2018,13:40,432,61,792,1,25.63,24.26,17.5,2.1,263
15.12.2018,13:55,407,59,757,1,24.32,27.77,17.5,2.1,255
15.12.2018,14:10,381,57,722,1,22.85,31.17,17.6,2.0,249
15.12.2018,14:25,351,54,680,1,21.23,34.44,17.5,2.0,277
15.12.2018,14:40,320,51,635,1,19.48,37.60,17.4,2.4,301
15.12.2018,14:55,279,50,567,1,17.60,40.64,17.3,3.0,317
15.12.2018,15:10,247,45,528,1,15.60,43.56,17.2,3.8,326
15.12.2018,15:25,207,42,463,1,13.49,46.37,16.8,3.1,317
15.12.2018,15:40,167,37,401,1,11.29,49.07,16.4,2.6,304
15.12.2018,15:55,126,35,327,1,9.01,51.67,15.9,2.2,284
15.12.2018,16:10,86,28,256,3,6.65,54.18,15.4,2.1,261
15.12.2018,16:25,47,18,172,3,4.25,56.60,14.7,2.3,263
15.12.2018,16:40,12,12,11,3,1.87,58.94,13.9,2.5,266
15.12.2018,16:55,0,0,0,0,-0.19,61.21,13.1,2.6,269
15.12.2018,17:10,0,0,0,0,-2.65,63.41,12.5,2.8,272
15.12.2018,17:25,0,0,0,0,-6.31,65.56,12.3,2.8,272
15.12.2018,17:40,0,0,0,0,-9.17,67.66,12.1,2.9,272
15.12.2018,17:55,0,0,0,0,-11.98,69.72,12.1,2.9,272
15.12.2018,18:10,0,0,0,0,-14.80,71.75,12.0,2.9,272
15.12.2018,18:25,0,0,0,0,-17.66,73.75,12.0,2.9,278
15.12.2018,18:40,0,0,0,0,-20.54,75.74,11.9,3.0,285
15.12.2018,18:55,0,0,0,0,-23.45,77.73,11.9,3.0,292
15.12.2018,19:10,0,0,0,0,-26.38,79.72,11.8,3.2,298
15.12.2018,19:25,0,0,0,0,-29.33,81.73,11.8,3.2,301
15.12.2018,19:40,0,0,0,0,-32.29,83.77,11.7,3.1,303
15.12.2018,19:55,0,0,0,0,-35.27,85.85,11.7,3.1,306
15.12.2018,20:10,0,0,0,0,-38.25,87.99,11.7,3.2,309
15.12.2018,20:25,0,0,0,0,-41.24,90.21,11.7,3.2,310
15.12.2018,20:40,0,0,0,0,-44.23,92.54,11.7,3.2,311
15.12.2018,20:55,0,0,0,0,-47.22,95.00,11.7,3.3,312
15.12.2018,21:10,0,0,0,0,-50.19,97.64,11.7,3.3,313
15.12.2018,21:25,0,0,0,0,-53.14,100.50,11.6,3.2,312
15.12.2018,21:40,0,0,0,0,-56.07,103.64,11.6,3.2,310
15.12.2018,21:55,0,0,0,0,-58.95,107.15,11.5,3.1,308
15.12.2018,22:10,0,0,0,0,-61.77,111.14,11.5,3.1,307
15.12.2018,22:25,0,0,0,0,-64.52,115.75,11.5,3.0,305
15.12.2018,22:40,0,0,0,0,-67.15,121.19,11.4,3.0,304
15.12.2018,22:55,0,0,0,0,-69.62,127.72,11.4,3.0,302
15.12.2018,23:10,0,0,0,0,-71.85,135.68,11.4,3.0,300
15.12.2018,23:25,0,0,0,0,-73.76,145.40,11.5,3.1,296
15.12.2018,23:40,0,0,0,0,-75.20,157.11,11.6,3.4,293
15.12.2018,23:55,0,0,0,0,-76.04,170.59,11.6,3.6,290
16.12.2018,00:10,0,0,0,0,-76.21,-175.48,11.7,3.8,287
16.12.2018,00:25,0,0,0,0,-75.61,-161.53,11.6,3.6,286
16.12.2018,00:40,0,0,0,0,-74.35,-149.13,11.5,3.5,285
16.12.2018,00:55,0,0,0,0,-72.59,-138.72,11.4,3.3,284
16.12.2018,01:10,0,0,0,0,-70.45,-130.19,11.2,3.2,283
16.12.2018,01:25,0,0,0,0,-68.05,-123.21,11.2,3.2,284
16.12.2018,01:40,0,0,0,0,-65.47,-117.43,11.2,3.2,285
16.12.2018,01:55,0,0,0,0,-62.76,-112.56,11.2,3.2,286
16.12.2018,02:10,0,0,0,0,-59.95,-108.39,11.2,3.2,287
16.12.2018,02:25,0,0,0,0,-57.09,-104.73,11.2,3.3,288
16.12.2018,02:40,0,0,0,0,-54.18,-101.48,11.1,3.3,289
16.12.2018,02:55,0,0,0,0,-51.23,-98.54,11.1,3.3,290
16.12.2018,03:10,0,0,0,0,-48.26,-95.83,11.1,3.3,290
16.12.2018,03:25,0,0,0,0,-45.28,-93.32,11.0,3.3,291
16.12.2018,03:40,0,0,0,0,-42.30,-90.95,11.0,3.3,292
16.12.2018,03:55,0,0,0,0,-39.31,-88.69,10.9,3.3,292
16.12.2018,04:10,0,0,0,0,-36.32,-86.53,10.9,3.3,293
16.12.2018,04:25,0,0,0,0,-33.34,-84.43,10.8,3.2,293
16.12.2018,04:40,0,0,0,0,-30.37,-82.38,10.8,3.2,294
16.12.2018,04:55,0,0,0,0,-27.41,-80.36,10.7,3.2,295
16.12.2018,05:10,0,0,0,0,-24.48,-78.37,10.7,3.2,295
16.12.2018,05:25,0,0,0,0,-21.56,-76.39,10.7,3.4,296
16.12.2018,05:40,0,0,0,0,-18.67,-74.40,10.8,3.6,297
16.12.2018,05:55,0,0,0,0,-15.81,-72.40,10.8,3.8,297
