Month,Day,Hour,Irradiance,Temperature,
6;27;14;840;20.9;
6;27;15;719;21.4;
6;27;16;552;21.2;
6;27;17;280;19.7;
6;27;18;90;17.8;
6;27;19;0;16.7;
6;27;20;0;15.7;
6;27;21;0;14.7;
6;27;22;0;13.7;
6;27;23;0;12.7;
6;27;24;0;11.7;
6;28;1;0;10.7;
6;28;2;0;9.7;
6;28;3;0;8.7;
6;28;4;0;7.6;
6;28;5;0;6.6;
6;28;6;0;5.6;
6;28;7;0;4.6;
6;28;8;50;5.9;
6;28;9;269;8.9;
6;28;10;556;12.5;
6;28;11;736;15.4;
6;28;12;832;17.8;
6;28;13;882;19.5;
6;28;14;837;20.6;
6;28;15;709;20.9;
6;28;16;550;20.6;
6;28;17;330;19.3;
6;28;18;92;17.2;
6;28;19;0;16.2;
6;28;20;0;15.2;
6;28;21;0;14.2;
6;28;22;0;13.2;
6;28;23;0;12.2;
6;28;24;0;11.1;
6;29;1;0;10.3;
6;29;2;0;9.3;
6;29;3;0;8.4;
6;29;4;0;7.5;
6;29;5;0;6.6;
6;29;6;0;5.6;
6;29;7;0;4.7;
6;29;8;77;6.8;
6;29;9;300;9.8;
6;29;10;504;12.6;
6;29;11;636;15.0;
6;29;12;764;17.0;
6;29;13;809;18.6;
6;29;14;784;19.6;
6;29;15;693;20.0;
6;29;16;558;19.9;
6;29;17;325;18.8;
6;29;18;75;16.7;
6;29;19;0;15.8;
6;29;20;0;14.8;
6;29;21;0;13.8;
6;29;22;0;12.9;
6;29;23;0;11.9;
6;29;24;0;11.0;
6;30;1;0;10.2;
6;30;2;0;9.4;
6;30;3;0;8.6;
6;30;4;0;7.7;
6;30;5;0;6.9;
6;30;6;0;6.1;
6;30;7;0;5.3;
6;30;8;88;7.7;
6;30;9;313;10.7;
6;30;10;490;13.3;
6;30;11;679;15.8;
6;30;12;788;18.0;
6;30;13;831;19.6;
6;30;14;790;20.5;
6;30;15;701;21.0;
6;30;16;535;20.7;
6;30;17;339;19.5;
6;30;18;38;17.4;
6;30;19;0;16.4;
6;30;20;0;15.4;
6;30;21;0;14.4;
6;30;22;0;13.4;
6;30;23;0;12.4;
6;30;24;0;11.4;
7;1;1;0;10.5;
7;1;2;0;9.6;
7;1;3;0;8.7;
7;1;4;0;7.8;
7;1;5;0;6.9;
7;1;6;0;5.9;
7;1;7;0;5.0;
7;1;8;64;6.6;
7;1;9;337;10.1;
7;1;10;564;13.2;
7;1;11;754;15.9;
7;1;12;867;18.2;
7;1;13;886;19.7;
7;1;14;848;20.7;
7;1;15;747;21.0;
7;1;16;516;20.4;
7;1;17;344;19.2;
7;1;18;74;17.1;
7;1;19;0;16.3;
7;1;20;0;15.4;
7;1;21;0;14.6;
7;1;22;0;13.7;
7;1;23;0;12.9;
7;1;24;0;12.0;
7;2;1;0;11.4;
7;2;2;0;10.7;
7;2;3;0;10.0;
7;2;4;0;9.3;
7;2;5;0;8.6;
7;2;6;0;7.9;
7;2;7;0;7.2;
7;2;8;57;8.7;
7;2;9;246;11.1;
7;2;10;457;13.7;
7;2;11;587;15.9;
7;2;12;673;17.6;
7;2;13;705;18.9;
7;2;14;708;19.8;
7;2;15;657;20.4;
7;2;16;459;20.1;
7;2;17;225;18.9;
7;2;18;81;17.3;
7;2;19;0;16.3;
7;2;20;0;15.4;
7;2;21;0;14.4;
7;2;22;0;13.4;
7;2;23;0;12.4;
7;2;24;0;11.4;
7;3;1;0;10.4;
7;3;2;0;9.4;
7;3;3;0;8.3;
7;3;4;0;7.3;
7;3;5;0;6.3;
7;3;6;0;5.2;
7;3;7;0;4.2;
7;3;8;93;6.6;
7;3;9;301;9.2;
7;3;10;565;12.3;
7;3;11;744;15.0;
7;3;12;833;17.1;
7;3;13;866;18.6;
7;3;14;844;19.6;
7;3;15;723;19.9;
7;3;16;565;19.6;
7;3;17;337;18.3;
7;3;18;47;16.1;
7;3;19;0;15.2;
7;3;20;0;14.2;
7;3;21;0;13.3;
7;3;22;0;12.3;
7;3;23;0;11.4;
7;3;24;0;10.4;
7;4;1;0;9.7;
7;4;2;0;8.9;
7;4;3;0;8.1;
7;4;4;0;7.3;
7;4;5;0;6.6;
7;4;6;0;5.8;
7;4;7;0;5.0;
7;4;8;90;7.3;
7;4;9;334;10.4;
7;4;10;561;13.4;
7;4;11;705;15.8;
7;4;12;816;17.8;
7;4;13;845;19.2;
7;4;14;823;20.2;
7;4;15;674;20.4;
7;4;16;505;19.9;
7;4;17;304;18.6;
7;4;18;74;16.6;
7;4;19;0;15.6;
7;4;20;0;14.6;
7;4;21;0;13.6;
7;4;22;0;12.6;
7;4;23;0;11.6;
7;4;24;0;10.5;
7;5;1;0;9.6;
7;5;2;0;8.6;
7;5;3;0;7.6;
7;5;4;0;6.7;
7;5;5;0;5.7;
7;5;6;0;4.7;
7;5;7;0;3.7;
7;5;8;79;5.7;
7;5;9;290;8.4;
7;5;10;502;11.2;
7;5;11;675;13.6;
7;5;12;801;15.7;
7;5;13;850;17.4;
7;5;14;806;18.3;
7;5;15;701;18.7;
7;5;16;546;18.5;
7;5;17;331;17.3;
7;5;18;89;15.3;
7;5;19;0;14.5;
7;5;20;0;13.6;
7;5;21;0;12.7;
7;5;22;0;11.8;
7;5;23;0;10.9;
7;5;24;0;10.0;
7;6;1;0;9.3;
7;6;2;0;8.6;
7;6;3;0;7.9;
7;6;4;0;7.2;
7;6;5;0;6.5;
7;6;6;0;5.8;
7;6;7;0;5.1;
7;6;8;72;6.9;
7;6;9;315;10.0;
7;6;10;554;13.1;
7;6;11;716;15.7;
7;6;12;834;17.8;
7;6;13;882;19.4;
7;6;14;824;20.4;
7;6;15;722;20.7;
7;6;16;554;20.4;
7;6;17;328;19.2;
7;6;18;8;16.9;
7;6;19;0;16.0;
7;6;20;0;15.1;
7;6;21;0;14.3;
7;6;22;0;13.4;
7;6;23;0;12.5;
7;6;24;0;11.6;
7;7;1;0;10.8;
7;7;2;0;9.9;
7;7;3;0;9.1;
7;7;4;0;8.2;
7;7;5;0;7.4;
7;7;6;0;6.5;
7;7;7;0;5.7;
7;7;8;84;7.8;
7;7;9;308;10.6;
7;7;10;551;13.7;
7;7;11;729;16.3;
7;7;12;842;18.5;
7;7;13;880;20.0;
7;7;14;842;21.0;
7;7;15;729;21.4;
7;7;16;551;21.0;
7;7;17;325;19.7;
7;7;18;64;17.6;
7;7;19;0;16.8;
7;7;20;0;16.0;
7;7;21;0;15.1;
7;7;22;0;14.3;
7;7;23;0;13.5;
7;7;24;0;12.6;
7;8;1;0;12.0;
7;8;2;0;11.3;
7;8;3;0;10.6;
7;8;4;0;9.9;
7;8;5;0;9.2;
7;8;6;0;8.5;
7;8;7;0;7.8;
7;8;8;64;9.4;
7;8;9;312;12.7;
7;8;10;492;15.3;
7;8;11;640;17.6;
7;8;12;735;19.4;
7;8;13;792;20.9;
7;8;14;802;22.0;
7;8;15;697;22.5;
7;8;16;520;22.3;
7;8;17;323;21.2;
7;8;18;89;19.3;
7;8;19;0;18.4;
7;8;20;0;17.4;
7;8;21;0;16.4;
7;8;22;0;15.4;
7;8;23;0;14.4;
7;8;24;0;13.4;
7;9;1;0;12.4;
7;9;2;0;11.4;
7;9;3;0;10.5;
7;9;4;0;9.5;
7;9;5;0;8.5;
7;9;6;0;7.6;
7;9;7;0;6.6;
7;9;8;55;8.0;
7;9;9;309;11.3;
7;9;10;518;14.1;
7;9;11;705;16.8;
7;9;12;791;18.8;
7;9;13;825;20.3;
7;9;14;786;21.2;
7;9;15;690;21.5;
7;9;16;539;21.3;
7;9;17;298;20.0;
7;9;18;79;18.1;
7;9;19;0;17.1;
7;9;20;0;16.1;
7;9;21;0;15.0;
7;9;22;0;14.0;
7;9;23;0;13.0;
7;9;24;0;12.0;
7;10;1;0;11.1;
7;10;2;0;10.2;
7;10;3;0;9.3;
7;10;4;0;8.4;
7;10;5;0;7.5;
7;10;6;0;6.6;
7;10;7;0;5.7;
7;10;8;89;7.9;
7;10;9;287;10.4;
7;10;10;532;13.3;
7;10;11;710;15.9;
7;10;12;831;18.1;
7;10;13;866;19.7;
7;10;14;831;20.7;
7;10;15;684;20.9;
7;10;16;541;20.6;
7;10;17;318;19.4;
7;10;18;30;17.2;
7;10;19;0;16.3;
7;10;20;0;15.3;
7;10;21;0;14.4;
7;10;22;0;13.4;
7;10;23;0;12.5;
7;10;24;0;11.5;
7;11;1;0;10.7;
7;11;2;0;9.8;
7;11;3;0;9.0;
7;11;4;0;8.1;
7;11;5;0;7.3;
7;11;6;0;6.4;
7;11;7;0;5.6;
7;11;8;60;7.1;
7;11;9;276;9.9;
7;11;10;533;13.0;
7;11;11;715;15.7;
7;11;12;828;17.9;
7;11;13;859;19.5;
7;11;14;810;20.5;
7;11;15;715;20.9;
7;11;16;539;20.6;
7;11;17;310;19.3;
7;11;18;73;17.3;
7;11;19;0;16.4;
7;11;20;0;15.5;
7;11;21;0;14.6;
7;11;22;0;13.7;
7;11;23;0;12.8;
7;11;24;0;11.9;
7;12;1;0;11.1;
7;12;2;0;10.3;
7;12;3;0;9.5;
7;12;4;0;8.8;
7;12;5;0;8.0;
7;12;6;0;7.2;
7;12;7;0;6.4;
7;12;8;44;7.5;
7;12;9;249;10.1;
7;12;10;469;12.9;
7;12;11;668;15.6;
7;12;12;778;17.7;
7;12;13;821;19.3;
7;12;14;814;20.5;
7;12;15;713;21.0;
7;12;16;536;20.8;
7;12;17;287;19.6;
7;12;18;15;17.5;
7;12;19;0;16.6;
7;12;20;0;15.6;
7;12;21;0;14.6;
7;12;22;0;13.6;
7;12;23;0;12.6;
7;12;24;0;11.6;
7;13;1;0;10.6;
7;13;2;0;9.6;
7;13;3;0;8.5;
7;13;4;0;7.5;
7;13;5;0;6.5;
7;13;6;0;5.5;
7;13;7;0;4.4;
7;13;8;87;6.6;
7;13;9;288;9.2;
7;13;10;500;11.9;
7;13;11;689;14.4;
7;13;12;811;16.5;
7;13;13;849;18.1;
7;13;14;821;19.1;
7;13;15;687;19.4;
7;13;16;525;19.1;
7;13;17;312;17.9;
7;13;18;69;15.9;
7;13;19;0;14.9;
7;13;20;0;13.9;
7;13;21;0;12.9;
7;13;22;0;11.9;
7;13;23;0;10.9;
7;13;24;0;9.9;
7;14;1;0;9.1;
7;14;2;0;8.2;
7;14;3;0;7.2;
7;14;4;0;6.3;
7;14;5;0;5.4;
7;14;6;0;4.5;
7;14;7;0;3.6;
7;14;8;76;5.4;
7;14;9;301;8.2;
7;14;10;531;11.0;
7;14;11;680;13.3;
7;14;12;797;15.2;
7;14;13;839;16.6;
7;14;14;782;17.4;
7;14;15;707;17.8;
7;14;16;531;17.5;
7;14;17;274;16.1;
7;14;18;73;14.2;
7;14;19;0;13.4;
7;14;20;0;12.6;
7;14;21;0;11.8;
7;14;22;0;11.0;
7;14;23;0;10.2;
7;14;24;0;9.4;
7;15;1;0;8.8;
7;15;2;0;8.2;
7;15;3;0;7.7;
7;15;4;0;7.1;
7;15;5;0;6.5;
7;15;6;0;6.0;
7;15;7;0;5.4;
7;15;8;58;6.9;
7;15;9;255;9.4;
7;15;10;442;11.9;
7;15;11;666;14.6;
7;15;12;806;16.9;
7;15;13;811;18.4;
7;15;14;779;19.5;
7;15;15;689;19.9;
7;15;16;487;19.5;
7;15;17;283;18.3;
7;15;18;78;16.6;
7;15;19;0;15.8;
7;15;20;0;15.0;
7;15;21;0;14.2;
7;15;22;0;13.4;
7;15;23;0;12.6;
7;15;24;0;11.8;
7;16;1;0;11.0;
7;16;2;0;10.2;
7;16;3;0;9.4;
7;16;4;0;8.6;
7;16;5;0;7.8;
7;16;6;0;6.9;
7;16;7;0;6.1;
7;16;8;65;7.8;
7;16;9;248;10.2;
7;16;10;422;12.5;
7;16;11;622;14.9;
7;16;12;712;16.9;
7;16;13;774;18.4;
7;16;14;722;19.3;
7;16;15;650;19.7;
7;16;16;527;19.7;
7;16;17;306;18.7;
7;16;18;70;16.9;
7;16;19;0;16.1;
7;16;20;0;15.2;
7;16;21;0;14.4;
7;16;22;0;13.6;
7;16;23;0;12.8;
7;16;24;0;12.0;
7;17;1;0;11.4;
7;17;2;0;10.7;
7;17;3;0;10.0;
7;17;4;0;9.3;
7;17;5;0;8.6;
7;17;6;0;7.9;
7;17;7;0;7.3;
7;17;8;88;9.5;
7;17;9;294;12.2;
7;17;10;501;14.8;
7;17;11;697;17.4;
7;17;12;754;19.2;
7;17;13;777;20.5;
7;17;14;703;21.2;
7;17;15;634;21.5;
7;17;16;463;21.0;
7;17;17;312;19.9;
7;17;18;86;18.2;
7;17;19;0;17.3;
7;17;20;0;16.4;
7;17;21;0;15.5;
7;17;22;0;14.6;
7;17;23;0;13.7;
7;17;24;0;12.8;
7;18;1;0;12.0;
7;18;2;0;11.2;
7;18;3;0;10.4;
7;18;4;0;9.6;
7;18;5;0;8.8;
7;18;6;0;8.0;
7;18;7;0;7.2;
7;18;8;69;8.9;
7;18;9;245;11.2;
7;18;10;497;14.2;
7;18;11;667;16.7;
7;18;12;828;19.1;
7;18;13;866;20.9;
7;18;14;824;21.9;
7;18;15;703;22.4;
7;18;16;539;22.1;
7;18;17;316;20.9;
7;18;18;74;19.0;
7;18;19;0;17.9;
7;18;20;0;16.9;
7;18;21;0;15.8;
7;18;22;0;14.8;
7;18;23;0;13.7;
7;18;24;0;12.7;
7;19;1;0;11.7;
7;19;2;0;10.6;
7;19;3;0;9.5;
7;19;4;0;8.4;
7;19;5;0;7.3;
7;19;6;0;6.2;
7;19;7;0;5.1;
7;19;8;93;7.5;
7;19;9;287;10.0;
7;19;10;512;12.7;
7;19;11;649;14.9;
7;19;12;786;17.0;
7;19;13;856;18.6;
7;19;14;790;19.5;
7;19;15;712;19.9;
7;19;16;545;19.6;
7;19;17;321;18.4;
7;19;18;85;16.4;
7;19;19;0;15.7;
7;19;20;0;15.0;
7;19;21;0;14.3;
7;19;22;0;13.6;
7;19;23;0;12.9;
7;19;24;0;12.2;
7;20;1;0;11.8;
7;20;2;0;11.3;
7;20;3;0;10.9;
7;20;4;0;10.5;
7;20;5;0;10.0;
7;20;6;0;9.6;
7;20;7;0;9.2;
7;20;8;84;11.4;
7;20;9;300;14.3;
7;20;10;451;16.5;
7;20;11;590;18.6;
7;20;12;724;20.6;
7;20;13;764;22.0;
7;20;14;697;22.8;
7;20;15;588;23.0;
7;20;16;568;23.2;
7;20;17;336;22.3;
7;20;18;98;20.6;
7;20;19;0;19.6;
7;20;20;0;18.6;
7;20;21;0;17.6;
7;20;22;0;16.6;
7;20;23;0;15.6;
7;20;24;0;14.6;
7;21;1;0;13.6;
7;21;2;0;12.6;
7;21;3;0;11.7;
7;21;4;0;10.7;
7;21;5;0;9.7;
7;21;6;0;8.7;
7;21;7;0;7.7;
7;21;8;97;10.2;
7;21;9;331;13.2;
7;21;10;558;16.1;
7;21;11;738;18.8;
7;21;12;843;20.8;
7;21;13;882;22.4;
7;21;14;851;23.4;
7;21;15;737;23.7;
7;21;16;498;23.1;
7;21;17;331;21.8;
7;21;18;59;19.6;
7;21;19;0;18.6;
7;21;20;0;17.6;
7;21;21;0;16.5;
7;21;22;0;15.5;
7;21;23;0;14.5;
7;21;24;0;13.4;
7;22;1;0;12.6;
7;22;2;0;11.7;
7;22;3;0;10.8;
7;22;4;0;9.9;
7;22;5;0;9.0;
7;22;6;0;8.1;
7;22;7;0;7.2;
7;22;8;74;9.1;
7;22;9;331;12.4;
7;22;10;565;15.5;
7;22;11;727;18.1;
7;22;12;859;20.3;
7;22;13;898;21.9;
7;22;14;835;22.9;
7;22;15;745;23.3;
7;22;16;565;22.9;
7;22;17;337;21.6;
7;22;18;57;19.5;
7;22;19;0;18.4;
7;22;20;0;17.4;
7;22;21;0;16.4;
7;22;22;0;15.4;
7;22;23;0;14.3;
7;22;24;0;13.3;
7;23;1;0;12.4;
7;23;2;0;11.4;
7;23;3;0;10.5;
7;23;4;0;9.6;
7;23;5;0;8.6;
7;23;6;0;7.7;
7;23;7;0;6.7;
7;23;8;58;8.2;
7;23;9;280;11.1;
7;23;10;553;14.4;
7;23;11;717;17.1;
7;23;12;862;19.5;
7;23;13;890;21.2;
7;23;14;851;22.3;
7;23;15;752;22.7;
7;23;16;572;22.5;
7;23;17;336;21.2;
7;23;18;92;19.2;
7;23;19;0;18.1;
7;23;20;0;17.1;
7;23;21;0;16.0;
7;23;22;0;15.0;
7;23;23;0;13.9;
7;23;24;0;12.9;
7;24;1;0;11.9;
7;24;2;0;10.9;
7;24;3;0;9.9;
7;24;4;0;9.0;
7;24;5;0;8.0;
7;24;6;0;7.0;
7;24;7;0;6.0;
7;24;8;66;7.7;
7;24;9;255;10.1;
7;24;10;533;13.4;
7;24;11;710;16.1;
7;24;12;818;18.3;
7;24;13;865;20.0;
7;24;14;804;21.0;
7;24;15;735;21.5;
7;24;16;570;21.3;
7;24;17;340;20.1;
7;24;18;83;18.1;
7;24;19;0;17.0;
7;24;20;0;16.0;
7;24;21;0;14.9;
7;24;22;0;13.8;
7;24;23;0;12.7;
7;24;24;0;11.6;
7;25;1;0;10.7;
7;25;2;0;9.7;
7;25;3;0;8.7;
7;25;4;0;7.7;
7;25;5;0;6.7;
7;25;6;0;5.7;
7;25;7;0;4.6;
7;25;8;70;6.4;
7;25;9;334;9.8;
7;25;10;547;12.7;
7;25;11;751;15.4;
7;25;12;854;17.6;
7;25;13;894;19.2;
7;25;14;840;20.1;
7;25;15;746;20.5;
7;25;16;559;20.2;
7;25;17;304;18.7;
7;25;18;72;16.6;
7;25;19;0;15.7;
7;25;20;0;14.8;
7;25;21;0;14.0;
7;25;22;0;13.1;
7;25;23;0;12.2;
7;25;24;0;11.3;
7;26;1;0;10.6;
7;26;2;0;9.8;
7;26;3;0;9.1;
7;26;4;0;8.3;
7;26;5;0;7.6;
7;26;6;0;6.8;
7;26;7;0;6.1;
7;26;8;91;8.4;
7;26;9;285;10.9;
7;26;10;568;14.2;
7;26;11;734;16.9;
7;26;12;833;19.0;
7;26;13;869;20.6;
7;26;14;853;21.6;
7;26;15;732;22.0;
7;26;16;551;21.7;
7;26;17;304;20.3;
7;26;18;106;18.4;
7;26;19;0;17.4;
7;26;20;0;16.4;
7;26;21;0;15.4;
7;26;22;0;14.5;
7;26;23;0;13.5;
7;26;24;0;12.5;
7;27;1;0;11.6;
7;27;2;0;10.7;
7;27;3;0;9.7;
7;27;4;0;8.8;
7;27;5;0;7.9;
7;27;6;0;6.9;
7;27;7;0;6.0;
7;27;8;59;7.5;
7;27;9;321;10.9;
7;27;10;564;14.1;
7;27;11;767;17.0;
7;27;12;889;19.4;
7;27;13;942;21.2;
7;27;14;903;22.3;
7;27;15;786;22.8;
7;27;16;601;22.5;
7;27;17;366;21.2;
7;27;18;96;19.1;
7;27;19;0;18.1;
7;27;20;0;17.1;
7;27;21;0;16.2;
7;27;22;0;15.2;
7;27;23;0;14.3;
7;27;24;0;13.3;
7;28;1;0;12.5;
7;28;2;0;11.7;
7;28;3;0;10.9;
7;28;4;0;10.0;
7;28;5;0;9.2;
7;28;6;0;8.4;
7;28;7;0;7.6;
7;28;8;60;9.2;
7;28;9;278;12.0;
7;28;10;540;15.2;
7;28;11;730;18.1;
7;28;12;847;20.4;
7;28;13;884;22.1;
7;28;14;858;23.2;
7;28;15;724;23.6;
7;28;16;557;23.3;
7;28;17;333;22.1;
7;28;18;120;20.2;
7;28;19;0;19.0;
7;28;20;0;17.9;
7;28;21;0;16.7;
7;28;22;0;15.5;
7;28;23;0;14.4;
7;28;24;0;13.2;
7;29;1;0;12.1;
7;29;2;0;10.9;
7;29;3;0;9.7;
7;29;4;0;8.5;
7;29;5;0;7.3;
7;29;6;0;6.1;
7;29;7;0;4.9;
7;29;8;113;7.8;
7;29;9;379;11.1;
7;29;10;602;14.1;
7;29;11;803;16.9;
7;29;12;921;19.2;
7;29;13;960;20.8;
7;29;14;917;21.8;
7;29;15;799;22.2;
7;29;16;617;21.8;
7;29;17;311;20.1;
7;29;18;123;18.0;
7;29;19;0;17.0;
7;29;20;0;15.9;
7;29;21;0;14.9;
7;29;22;0;13.9;
7;29;23;0;12.9;
7;29;24;0;11.9;
7;30;1;0;11.1;
7;30;2;0;10.4;
7;30;3;0;9.6;
7;30;4;0;8.8;
7;30;5;0;8.0;
7;30;6;0;7.3;
7;30;7;0;6.5;
7;30;8;85;8.7;
7;30;9;323;11.8;
7;30;10;580;15.0;
7;30;11;767;17.9;
7;30;12;880;20.1;
7;30;13;918;21.8;
7;30;14;882;22.9;
7;30;15;778;23.4;
7;30;16;579;23.0;
7;30;17;386;21.8;
7;30;18;91;19.7;
7;30;19;0;18.6;
7;30;20;0;17.4;
7;30;21;0;16.3;
7;30;22;0;15.2;
7;30;23;0;14.1;
7;30;24;0;12.9;
7;31;1;0;11.9;
7;31;2;0;10.8;
7;31;3;0;9.7;
7;31;4;0;8.6;
7;31;5;0;7.5;
7;31;6;0;6.4;
7;31;7;0;5.4;
7;31;8;53;6.7;
7;31;9;349;10.5;
7;31;10;594;13.9;
7;31;11;806;17.0;
7;31;12;936;19.5;
7;31;13;981;21.3;
7;31;14;937;22.5;
7;31;15;804;22.9;
7;31;16;595;22.4;
7;31;17;380;21.1;
7;31;18;132;19.0;
7;31;19;0;17.9;
7;31;20;0;16.8;
7;31;21;0;15.7;
7;31;22;0;14.6;
7;31;23;0;13.4;
7;31;24;0;12.3;
8;1;1;0;11.4;
8;1;2;0;10.4;
8;1;3;0;9.4;
8;1;4;0;8.4;
8;1;5;0;7.4;
8;1;6;0;6.4;
8;1;7;0;5.4;
8;1;8;119;8.0;
8;1;9;396;11.1;
8;1;10;620;13.8;
8;1;11;786;16.0;
8;1;12;880;17.8;
8;1;13;909;19.1;
8;1;14;865;19.8;
8;1;15;768;20.1;
8;1;16;556;19.6;
8;1;17;366;18.4;
8;1;18;40;16.3;
8;1;19;0;15.4;
8;1;20;0;14.4;
8;1;21;0;13.4;
8;1;22;0;12.5;
8;1;23;0;11.5;
8;1;24;0;10.5;
8;2;1;0;9.8;
8;2;2;0;9.0;
8;2;3;0;8.2;
8;2;4;0;7.4;
8;2;5;0;6.5;
8;2;6;0;5.7;
8;2;7;0;4.9;
8;2;8;33;5.7;
8;2;9;328;9.1;
8;2;10;600;12.3;
8;2;11;763;14.8;
8;2;12;859;16.8;
8;2;13;896;18.2;
8;2;14;853;19.1;
8;2;15;752;19.5;
8;2;16;597;19.3;
8;2;17;371;18.3;
8;2;18;106;16.4;
8;2;19;0;15.5;
8;2;20;0;14.5;
8;2;21;0;13.5;
8;2;22;0;12.5;
8;2;23;0;11.5;
8;2;24;0;10.6;
8;3;1;0;9.7;
8;3;2;0;8.8;
8;3;3;0;7.8;
8;3;4;0;6.9;
8;3;5;0;6.0;
8;3;6;0;5.1;
8;3;7;0;4.2;
8;3;8;112;6.7;
8;3;9;299;8.9;
8;3;10;574;11.7;
8;3;11;754;14.1;
8;3;12;869;16.1;
8;3;13;915;17.6;
8;3;14;868;18.5;
8;3;15;773;18.9;
8;3;16;569;18.5;
8;3;17;391;17.5;
8;3;18;84;15.5;
8;3;19;0;14.7;
8;3;20;0;13.8;
8;3;21;0;12.9;
8;3;22;0;12.1;
8;3;23;0;11.2;
8;3;24;0;10.3;
8;4;1;0;9.6;
8;4;2;0;8.9;
8;4;3;0;8.1;
8;4;4;0;7.4;
8;4;5;0;6.6;
8;4;6;0;5.9;
8;4;7;0;5.1;
8;4;8;131;8.1;
8;4;9;350;10.6;
8;4;10;592;13.3;
8;4;11;766;15.6;
8;4;12;876;17.5;
8;4;13;904;18.9;
8;4;14;873;19.7;
8;4;15;765;20.0;
8;4;16;587;19.7;
8;4;17;371;18.6;
8;4;18;129;16.8;
8;4;19;0;15.8;
8;4;20;0;14.9;
8;4;21;0;13.9;
8;4;22;0;13.0;
8;4;23;0;12.0;
8;4;24;0;11.1;
8;5;1;0;10.3;
8;5;2;0;9.4;
8;5;3;0;8.6;
8;5;4;0;7.8;
8;5;5;0;6.9;
8;5;6;0;6.1;
8;5;7;0;5.3;
8;5;8;117;7.9;
8;5;9;355;10.6;
8;5;10;568;13.1;
8;5;11;767;15.4;
8;5;12;863;17.3;
8;5;13;890;18.6;
8;5;14;869;19.5;
8;5;15;731;19.7;
8;5;16;556;19.3;
8;5;17;321;18.0;
8;5;18;91;16.2;
8;5;19;0;15.3;
8;5;20;0;14.3;
8;5;21;0;13.3;
8;5;22;0;12.4;
8;5;23;0;11.4;
8;5;24;0;10.5;
8;6;1;0;9.7;
8;6;2;0;8.8;
8;6;3;0;7.9;
8;6;4;0;7.0;
8;6;5;0;6.2;
8;6;6;0;5.3;
8;6;7;0;4.4;
8;6;8;117;7.1;
8;6;9;356;9.8;
8;6;10;573;12.3;
8;6;11;765;14.6;
8;6;12;874;16.5;
8;6;13;910;17.9;
8;6;14;870;18.7;
8;6;15;793;19.1;
8;6;16;591;18.8;
8;6;17;381;17.7;
8;6;18;53;15.7;
8;6;19;0;14.8;
8;6;20;0;13.9;
8;6;21;0;13.1;
8;6;22;0;12.2;
8;6;23;0;11.3;
8;6;24;0;10.5;
8;7;1;0;9.8;
8;7;2;0;9.0;
8;7;3;0;8.3;
8;7;4;0;7.6;
8;7;5;0;6.9;
8;7;6;0;6.2;
8;7;7;0;5.4;
8;7;8;129;8.4;
8;7;9;384;11.3;
8;7;10;608;13.9;
8;7;11;765;16.1;
8;7;12;843;17.8;
8;7;13;878;19.0;
8;7;14;834;19.8;
8;7;15;727;20.0;
8;7;16;598;19.7;
8;7;17;327;18.5;
8;7;18;108;16.7;
8;7;19;0;15.7;
8;7;20;0;14.7;
8;7;21;0;13.7;
8;7;22;0;12.7;
8;7;23;0;11.7;
8;7;24;0;10.8;
8;8;1;0;9.9;
8;8;2;0;9.0;
8;8;3;0;8.1;
8;8;4;0;7.3;
8;8;5;0;6.4;
8;8;6;0;5.5;
8;8;7;0;4.6;
8;8;8;129;7.5;
8;8;9;347;10.0;
8;8;10;608;12.7;
8;8;11;805;15.2;
8;8;12;910;17.2;
8;8;13;939;18.6;
8;8;14;901;19.5;
8;8;15;769;19.7;
8;8;16;591;19.3;
8;8;17;383;18.1;
8;8;18;91;16.2;
8;8;19;0;15.3;
8;8;20;0;14.4;
8;8;21;0;13.5;
8;8;22;0;12.7;
8;8;23;0;11.8;
8;8;24;0;10.9;
8;9;1;0;10.2;
8;9;2;0;9.5;
8;9;3;0;8.8;
8;9;4;0;8.1;
8;9;5;0;7.4;
8;9;6;0;6.7;
8;9;7;0;6.0;
8;9;8;111;8.5;
8;9;9;373;11.5;
8;9;10;573;14.0;
8;9;11;747;16.2;
8;9;12;853;18.0;
8;9;13;895;19.3;
8;9;14;827;20.1;
8;9;15;724;20.3;
8;9;16;578;20.0;
8;9;17;294;18.7;
8;9;18;111;17.0;
8;9;19;0;16.1;
8;9;20;0;15.2;
8;9;21;0;14.3;
8;9;22;0;13.3;
8;9;23;0;12.4;
8;9;24;0;11.5;
8;10;1;0;10.8;
8;10;2;0;10.0;
8;10;3;0;9.1;
8;10;4;0;8.3;
8;10;5;0;7.5;
8;10;6;0;6.7;
8;10;7;0;5.9;
8;10;8;98;8.1;
8;10;9;378;11.2;
8;10;10;600;13.9;
8;10;11;799;16.4;
8;10;12;922;18.4;
8;10;13;961;19.9;
8;10;14;917;20.8;
8;10;15;804;21.2;
8;10;16;618;20.9;
8;10;17;369;19.7;
8;10;18;32;17.5;
8;10;19;0;16.6;
8;10;20;0;15.7;
8;10;21;0;14.8;
8;10;22;0;14.0;
8;10;23;0;13.1;
8;10;24;0;12.2;
8;11;1;0;11.4;
8;11;2;0;10.7;
8;11;3;0;9.9;
8;11;4;0;9.1;
8;11;5;0;8.4;
8;11;6;0;7.6;
8;11;7;0;6.8;
8;11;8;86;8.8;
